ts,open,high,low,close,volume
1780087300000,3146.69,3154.31,3141.83,3146.69,98.87
1780088200000,3133.86,3138.41,3130.73,3133.86,87.22
1780089100000,3140.37,3144.17,3137.23,3140.37,324.92
1780090000000,3133.81,3140.49,3129.82,3133.81,188.01
1780090900000,3134.74,3139.61,3131.61,3134.74,215.46
1780091800000,3141.21,3147.22,3136.94,3141.21,210.33
1780092700000,3144.04,3147.18,3140.9,3144.04,330.58
1780093600000,3138.92,3147.25,3128.04,3138.92,285.58
1780094500000,3113.37,3116.49,3110.26,3113.37,156.53
1780095400000,3100.07,3103.31,3096.97,3100.07,339.75
1780096300000,3088.19,3092.46,3082.37,3088.19,334.18
1780097200000,3075.45,3078.52,3070.6,3075.45,305.86
1780098100000,3083.7,3086.78,3080.28,3083.7,330.52
1780099000000,3086.08,3089.16,3082.99,3086.08,368.54
1780099900000,3103.52,3107.41,3099.13,3103.52,334.91
1780100800000,3105.51,3108.62,3102.12,3105.51,99.33
1780101700000,3101.09,3104.19,3092.47,3101.09,310.19
1780102600000,3113.3,3116.41,3110.18,3113.3,137.21
1780103500000,3089.14,3092.23,3086.05,3089.14,199.55
1780104400000,3079.87,3082.95,3074.01,3079.87,378.87
1780105300000,3101.57,3104.67,3098.46,3101.57,120.85
1780106200000,3095.54,3098.64,3087.15,3095.54,362.96
1780107100000,3096.33,3099.43,3081.44,3096.33,257.2
1780108000000,3074.74,3079.57,3069.4,3074.74,322.07
1780108900000,3074.98,3080.38,3064.94,3074.98,290.64
1780109800000,3073.53,3078.4,3070.45,3073.53,268.31
1780110700000,3079.95,3083.03,3076.87,3079.95,307.28
1780111600000,3065.26,3069.2,3062.19,3065.26,93.4
1780112500000,3078.83,3081.91,3064.79,3078.83,212.22
1780113400000,3055.67,3058.72,3052.61,3055.67,327.54
1780114300000,3062.81,3069.93,3059.75,3062.81,127.21
1780115200000,3054.67,3057.73,3050.71,3054.67,282.85
1780116100000,3056.17,3059.23,3053.12,3056.17,253.66
1780117000000,3050.92,3053.97,3041.41,3050.92,382.68
1780117900000,3040.24,3043.31,3032.91,3040.24,198.15
1780118800000,3030.03,3033.56,3027.0,3030.03,395.44
1780119700000,3035.71,3038.75,3032.19,3035.71,356.67
1780120600000,3032.49,3035.53,3029.46,3032.49,262.97
1780121500000,3020.3,3026.82,3014.5,3020.3,110.26
1780122400000,3002.78,3005.78,2997.15,3002.78,344.13
1780123300000,3012.83,3015.85,3009.82,3012.83,374.28
1780124200000,3013.31,3016.9,3006.98,3013.31,173.55
1780125100000,3004.12,3008.38,3001.11,3004.12,176.63
1780126000000,3023.44,3031.32,3020.41,3023.44,134.88
1780126900000,3016.86,3019.87,3013.84,3016.86,259.85
1780127800000,3001.59,3004.77,2998.15,3001.59,274.91
1780128700000,3001.56,3007.52,2997.06,3001.56,377.42
1780129600000,3004.71,3007.71,3001.7,3004.71,172.84
1780130500000,2994.77,2998.35,2991.7,2994.77,73.17
1780131400000,2985.69,2992.92,2982.71,2985.69,101.48
1780132300000,2987.8,2994.31,2984.81,2987.8,191.37
1780133200000,2977.17,2980.15,2971.87,2977.17,70.56
1780134100000,2971.59,2974.56,2968.62,2971.59,366.07
1780135000000,2981.7,2984.68,2976.95,2981.7,185.88
1780135900000,2966.51,2969.59,2960.01,2966.51,183.98
1780136800000,2952.83,2959.39,2947.07,2952.83,172.24
1780137700000,2941.51,2946.29,2937.23,2941.51,146.45
1780138600000,2935.17,2938.11,2932.23,2935.17,277.84
1780139500000,2937.37,2940.31,2934.43,2937.37,244.53
1780140400000,2928.9,2934.32,2917.34,2928.9,352.18
1780141300000,2933.09,2936.93,2925.38,2933.09,79.29
1780142200000,2908.35,2911.26,2902.8,2908.35,165.65
1780143100000,2905.56,2908.46,2899.81,2905.56,128.31
1780144000000,2909.1,2919.25,2904.15,2909.1,190.44
1780144900000,2894.05,2896.94,2885.94,2894.05,326.12
1780145800000,2903.72,2911.38,2899.42,2903.72,177.36
1780146700000,2919.11,2922.03,2916.19,2919.11,63.28
1780147600000,2914.22,2919.76,2908.57,2914.22,317.91
1780148500000,2904.9,2907.8,2899.88,2904.9,184.69
1780149400000,2905.97,2908.88,2902.58,2905.97,97.11
1780150300000,2907.53,2911.93,2903.56,2907.53,171.14
1780151200000,2901.36,2907.51,2896.03,2901.36,352.73
1780152100000,2903.53,2906.43,2895.64,2903.53,182.12
1780153000000,2920.12,2927.12,2912.67,2920.12,301.02
1780153900000,2927.77,2930.85,2921.37,2927.77,197.02
1780154800000,2938.9,2942.18,2935.96,2938.9,297.76
1780155700000,2943.37,2946.31,2940.43,2943.37,395.67
1780156600000,2954.2,2957.15,2951.24,2954.2,397.44
1780157500000,2942.31,2945.25,2939.37,2942.31,191.71
1780158400000,2953.97,2958.82,2950.28,2953.97,188.93
1780159300000,2950.62,2953.57,2946.0,2950.62,198.48
1780160200000,2951.84,2954.96,2942.66,2951.84,399.71
1780161100000,2961.97,2969.28,2957.41,2961.97,337.01
1780162000000,2950.91,2954.62,2947.96,2950.91,264.06
1780162900000,2960.73,2964.81,2957.77,2960.73,228.29
1780163800000,2961.18,2970.7,2954.19,2961.18,58.34
1780164700000,2968.04,2972.61,2965.07,2968.04,389.95
1780165600000,2946.22,2950.49,2943.27,2946.22,140.95
1780166500000,2935.58,2939.33,2932.65,2935.58,204.69
1780167400000,2938.34,2946.24,2935.41,2938.34,96.93
1780168300000,2946.13,2949.07,2943.18,2946.13,172.72
1780169200000,2946.66,2949.6,2936.74,2946.66,81.61
1780170100000,2950.19,2953.14,2937.26,2950.19,393.0
1780171000000,2922.56,2925.92,2919.64,2922.56,216.76
1780171900000,2944.96,2948.1,2942.02,2944.96,266.37
1780172800000,2946.51,2953.09,2942.44,2946.51,397.49
1780173700000,2938.88,2941.82,2935.94,2938.88,379.56
1780174600000,2951.02,2953.97,2947.8,2951.02,200.65
1780175500000,2957.06,2960.01,2954.1,2957.06,144.18
1780176400000,2942.26,2945.68,2939.32,2942.26,335.78
1780177300000,2956.31,2959.83,2953.35,2956.31,145.61
1780178200000,2969.22,2979.74,2962.17,2969.22,105.32
1780179100000,2963.95,2968.7,2959.95,2963.95,230.72
1780180000000,2960.25,2963.22,2950.97,2960.25,115.95
1780180900000,2979.42,2982.4,2974.1,2979.42,66.52
1780181800000,2988.6,2991.59,2984.87,2988.6,93.11
1780182700000,2991.62,2995.36,2987.82,2991.62,279.11
1780183600000,2976.0,2978.98,2973.03,2976.0,360.62
1780184500000,2974.17,2977.15,2971.2,2974.17,254.88
1780185400000,2958.69,2961.65,2955.73,2958.69,83.99
1780186300000,2930.79,2933.72,2927.69,2930.79,243.8
1780187200000,2910.05,2912.96,2907.14,2910.05,227.74
1780188100000,2897.06,2903.49,2894.16,2897.06,76.49
1780189000000,2908.72,2911.63,2902.55,2908.72,286.65
1780189900000,2923.48,2932.77,2917.92,2923.48,310.44
1780190800000,2909.66,2912.57,2906.75,2909.66,281.75
1780191700000,2919.61,2922.53,2910.47,2919.61,302.23
1780192600000,2910.59,2917.1,2907.11,2910.59,107.5
1780193500000,2916.98,2921.47,2914.06,2916.98,68.57
1780194400000,2918.52,2921.44,2915.61,2918.52,266.17
1780195300000,2925.94,2931.12,2923.02,2925.94,100.05
1780196200000,2903.21,2907.15,2900.31,2903.21,122.19
1780197100000,2896.42,2899.32,2893.52,2896.42,133.32
1780198000000,2888.28,2891.17,2881.44,2888.28,282.79
1780198900000,2892.68,2897.36,2889.42,2892.68,282.69
1780199800000,2887.93,2890.82,2885.04,2887.93,110.33
1780200700000,2881.82,2884.7,2878.94,2881.82,67.8
1780201600000,2889.63,2895.65,2886.74,2889.63,174.05
1780202500000,2880.36,2883.24,2877.48,2880.36,364.45
1780203400000,2897.87,2901.89,2892.91,2897.87,240.29
1780204300000,2891.08,2893.98,2884.93,2891.08,131.86
1780205200000,2903.18,2906.08,2900.27,2903.18,148.24
1780206100000,2919.78,2922.7,2914.49,2919.78,338.92
1780207000000,2932.4,2935.34,2929.47,2932.4,330.25
1780207900000,2948.51,2953.49,2942.02,2948.51,279.11
1780208800000,2948.78,2952.32,2945.45,2948.78,135.31
1780209700000,2959.77,2962.73,2956.81,2959.77,276.36
1780210600000,2946.18,2949.56,2935.38,2946.18,236.68
1780211500000,2934.1,2937.03,2931.17,2934.1,138.99
1780212400000,2924.5,2927.43,2917.89,2924.5,322.59
1780213300000,2909.24,2912.15,2901.63,2909.24,219.81
1780214200000,2904.67,2911.11,2901.77,2904.67,233.55
1780215100000,2922.06,2925.67,2919.14,2922.06,291.89
1780216000000,2896.65,2899.55,2893.75,2896.65,267.22
1780216900000,2890.94,2897.49,2888.05,2890.94,162.29
1780217800000,2886.06,2888.94,2883.17,2886.06,152.9
1780218700000,2875.52,2881.25,2872.64,2875.52,51.01
1780219600000,2865.99,2868.86,2862.26,2865.99,229.75
1780220500000,2874.98,2877.86,2869.47,2874.98,150.19
1780221400000,2873.89,2876.77,2871.02,2873.89,289.02
1780222300000,2878.24,2881.12,2875.36,2878.24,75.48
1780223200000,2873.37,2880.92,2869.11,2873.37,284.0
1780224100000,2877.19,2880.07,2873.7,2877.19,245.81
1780225000000,2890.11,2893.0,2887.22,2890.11,255.49
1780225900000,2883.45,2886.33,2880.56,2883.45,360.8
1780226800000,2895.63,2898.52,2891.36,2895.63,91.63
1780227700000,2897.04,2900.63,2894.14,2897.04,207.13
1780228600000,2912.93,2915.84,2904.83,2912.93,97.38
1780229500000,2912.94,2915.86,2910.03,2912.94,220.85
1780230400000,2905.19,2908.09,2902.28,2905.19,133.27
1780231300000,2911.34,2914.25,2907.33,2911.34,238.97
1780232200000,2927.95,2930.88,2920.29,2927.95,192.36
1780233100000,2944.84,2949.61,2941.26,2944.84,345.29
1780234000000,2928.97,2936.06,2924.45,2928.97,238.07
1780234900000,2922.08,2925.06,2912.33,2922.08,200.2
1780235800000,2900.56,2903.46,2895.22,2900.56,202.99
1780236700000,2886.77,2889.94,2883.88,2886.77,148.26
1780237600000,2891.17,2894.06,2888.28,2891.17,203.44
1780238500000,2897.11,2900.01,2893.25,2897.11,118.57
1780239400000,2872.09,2876.05,2861.65,2872.09,92.04
1780240300000,2869.92,2872.79,2867.05,2869.92,326.89
1780241200000,2858.04,2860.9,2854.14,2858.04,240.28
1780242100000,2844.95,2849.44,2842.11,2844.95,179.96
1780243000000,2830.46,2833.29,2824.51,2830.46,358.81
1780243900000,2849.29,2852.91,2846.44,2849.29,139.77
1780244800000,2841.34,2844.18,2838.5,2841.34,168.16
1780245700000,2830.59,2833.42,2827.76,2830.59,399.02
1780246600000,2837.5,2840.34,2828.52,2837.5,101.69
1780247500000,2834.03,2836.87,2827.44,2834.03,181.89
1780248400000,2818.24,2823.05,2809.02,2818.24,76.05
1780249300000,2810.58,2814.52,2807.77,2810.58,213.13
1780250200000,2810.88,2817.75,2808.07,2810.88,273.19
1780251100000,2804.15,2806.95,2800.11,2804.15,204.44
1780252000000,2796.71,2802.21,2793.92,2796.71,389.79
1780252900000,2821.33,2827.07,2818.51,2821.33,169.79
1780253800000,2812.78,2816.18,2808.23,2812.78,57.67
1780254700000,2815.09,2817.91,2812.28,2815.09,391.15
1780255600000,2812.45,2815.26,2808.63,2812.45,207.62
1780256500000,2780.44,2788.83,2777.11,2780.44,300.71
1780257400000,2767.29,2770.06,2764.53,2767.29,61.26
1780258300000,2755.37,2758.12,2752.58,2755.37,122.2
1780259200000,2755.37,2758.12,2748.79,2755.37,367.62
1780260100000,2767.81,2770.58,2765.05,2767.81,92.63
1780261000000,2759.25,2762.01,2756.5,2759.25,204.45
1780261900000,2752.23,2760.98,2749.48,2752.23,349.35
1780262800000,2759.8,2764.12,2757.04,2759.8,172.09
1780263700000,2772.33,2775.1,2769.56,2772.33,289.79
1780264600000,2768.28,2774.24,2765.51,2768.28,237.15
1780265500000,2776.43,2779.2,2773.65,2776.43,98.56
1780266400000,2793.37,2796.17,2790.58,2793.37,82.93
1780267300000,2796.25,2803.41,2793.45,2796.25,274.95
1780268200000,2799.86,2802.66,2794.93,2799.86,65.89
1780269100000,2794.21,2797.0,2789.11,2794.21,55.67
1780270000000,2792.43,2795.22,2789.64,2792.43,175.36
1780270900000,2785.01,2787.79,2782.22,2785.01,110.23
1780271800000,2800.91,2807.3,2797.65,2800.91,89.44
1780272700000,2802.72,2812.0,2799.91,2802.72,395.92
1780273600000,2806.67,2809.48,2803.05,2806.67,286.09
1780274500000,2806.26,2809.06,2800.36,2806.26,286.8
1780275400000,2796.14,2800.25,2793.35,2796.14,259.59
1780276300000,2792.99,2797.51,2787.65,2792.99,136.22
1780277200000,2798.0,2801.39,2793.0,2798.0,161.38
1780278100000,2791.39,2794.18,2786.93,2791.39,241.43
1780279000000,2801.07,2805.46,2792.02,2801.07,376.27
1780279900000,2783.53,2786.32,2780.75,2783.53,137.33
1780280800000,2787.95,2790.73,2785.16,2787.95,233.79
1780281700000,2787.35,2790.14,2782.49,2787.35,67.29
1780282600000,2778.19,2782.15,2774.92,2778.19,91.94
1780283500000,2797.39,2800.57,2792.17,2797.39,165.58
1780284400000,2790.08,2795.89,2785.7,2790.08,253.4
1780285300000,2796.76,2799.58,2790.68,2796.76,244.13
1780286200000,2811.07,2813.88,2808.26,2811.07,343.8
1780287100000,2812.37,2815.18,2809.56,2812.37,381.52
1780288000000,2812.2,2817.41,2809.39,2812.2,323.3
1780288900000,2817.99,2820.81,2815.17,2817.99,247.82
1780289800000,2821.09,2824.96,2818.27,2821.09,363.81
1780290700000,2796.47,2799.27,2792.61,2796.47,330.55
1780291600000,2795.41,2798.2,2792.61,2795.41,156.81
1780292500000,2795.45,2798.25,2792.66,2795.45,126.71
1780293400000,2791.08,2794.75,2786.22,2791.08,209.84
1780294300000,2792.04,2794.83,2789.25,2792.04,269.58
1780295200000,2796.52,2799.31,2793.72,2796.52,263.95
1780296100000,2787.86,2790.64,2784.01,2787.86,229.62
1780297000000,2781.0,2783.78,2778.22,2781.0,169.14
1780297900000,2769.95,2774.24,2767.18,2769.95,226.74
1780298800000,2769.07,2772.4,2766.31,2769.07,86.04
1780299700000,2766.06,2768.83,2763.3,2766.06,258.59
1780300600000,2779.53,2787.55,2776.71,2779.53,336.26
1780301500000,2776.34,2779.12,2772.87,2776.34,218.25
1780302400000,2762.52,2765.28,2759.76,2762.52,104.5
1780303300000,2755.03,2757.78,2752.27,2755.03,269.96
1780304200000,2754.67,2761.35,2747.55,2754.67,185.39
1780305100000,2751.49,2762.19,2745.36,2751.49,265.46
1780306000000,2724.06,2727.57,2718.82,2724.06,315.09
1780306900000,2736.73,2739.47,2733.99,2736.73,126.05
1780307800000,2735.96,2738.7,2733.11,2735.96,398.52
1780308700000,2750.83,2753.58,2740.2,2750.83,61.44
1780309600000,2739.58,2742.32,2736.84,2739.58,103.39
1780310500000,2759.91,2762.67,2755.46,2759.91,113.78
1780311400000,2748.14,2750.88,2745.39,2748.14,349.86
1780312300000,2745.25,2748.23,2742.5,2745.25,132.24
1780313200000,2761.16,2767.09,2758.32,2761.16,373.69
1780314100000,2767.04,2769.81,2764.28,2767.04,167.53
1780315000000,2771.78,2779.95,2769.01,2771.78,356.78
1780315900000,2758.32,2765.45,2752.1,2758.32,93.65
1780316800000,2759.44,2764.04,2756.68,2759.44,186.85
1780317700000,2755.82,2761.49,2753.07,2755.82,155.51
1780318600000,2752.24,2755.0,2749.49,2752.24,331.37
1780319500000,2753.45,2756.2,2747.51,2753.45,348.43
1780320400000,2742.13,2747.71,2738.03,2742.13,251.54
1780321300000,2745.56,2748.3,2740.4,2745.56,348.59
1780322200000,2749.55,2752.3,2741.19,2749.55,153.64
1780323100000,2749.49,2752.24,2739.98,2749.49,257.92
1780324000000,2755.73,2758.49,2752.31,2755.73,250.89
1780324900000,2767.97,2772.04,2765.21,2767.97,54.49
1780325800000,2786.57,2790.5,2783.78,2786.57,293.5
1780326700000,2802.2,2806.2,2799.4,2802.2,141.02
1780327600000,2818.08,2820.9,2812.91,2818.08,102.18
1780328500000,2802.28,2805.08,2799.48,2802.28,396.12
1780329400000,2808.84,2811.65,2805.93,2808.84,88.97
1780330300000,2809.44,2812.25,2803.99,2809.44,250.25
1780331200000,2827.11,2831.88,2824.29,2827.11,210.99
1780332100000,2837.8,2841.44,2834.96,2837.8,261.1
1780333000000,2832.72,2835.56,2828.93,2832.72,355.43
1780333900000,2844.98,2847.83,2842.14,2844.98,200.9
1780334800000,2841.59,2845.18,2838.75,2841.59,191.61
1780335700000,2854.52,2857.38,2851.67,2854.52,77.4
1780336600000,2851.33,2859.84,2848.48,2851.33,101.45
1780337500000,2844.71,2853.79,2841.87,2844.71,259.79
1780338400000,2842.5,2849.27,2836.59,2842.5,82.88
1780339300000,2848.4,2852.82,2844.11,2848.4,314.66
1780340200000,2850.04,2858.74,2843.49,2850.04,299.28
1780341100000,2865.43,2869.85,2861.63,2865.43,303.61
1780342000000,2869.36,2872.23,2864.92,2869.36,217.81
1780342900000,2863.17,2866.04,2856.99,2863.17,135.63
1780343800000,2867.86,2870.72,2864.99,2867.86,255.52
1780344700000,2883.51,2886.39,2878.34,2883.51,61.26
1780345600000,2892.7,2895.59,2886.63,2892.7,276.55
1780346500000,2885.25,2888.14,2881.03,2885.25,139.12
1780347400000,2900.67,2905.21,2897.77,2900.67,270.64
1780348300000,2895.73,2903.22,2892.83,2895.73,238.06
1780349200000,2902.93,2906.33,2896.67,2902.93,60.68
1780350100000,2908.81,2911.71,2901.92,2908.81,222.13
1780351000000,2912.14,2915.05,2909.23,2912.14,322.39
1780351900000,2895.74,2898.63,2892.84,2895.74,134.13
1780352800000,2890.75,2893.64,2883.19,2890.75,293.43
1780353700000,2884.24,2887.12,2881.35,2884.24,119.5
1780354600000,2877.69,2880.57,2874.81,2877.69,60.56
1780355500000,2883.35,2886.56,2875.75,2883.35,337.24
1780356400000,2863.15,2866.02,2857.2,2863.15,282.36
1780357300000,2875.02,2877.9,2872.15,2875.02,96.31
1780358200000,2881.93,2884.81,2870.01,2881.93,247.45
1780359100000,2881.07,2884.69,2878.19,2881.07,175.46
1780360000000,2883.48,2888.1,2880.41,2883.48,140.32
1780360900000,2887.32,2890.21,2881.62,2887.32,342.91
1780361800000,2893.82,2899.17,2890.92,2893.82,150.63
1780362700000,2884.23,2887.12,2880.12,2884.23,190.21
1780363600000,2884.06,2886.95,2877.6,2884.06,364.37
1780364500000,2871.03,2873.9,2868.16,2871.03,180.58
1780365400000,2858.56,2867.78,2855.7,2858.56,55.98
1780366300000,2872.22,2875.09,2865.84,2872.22,302.22
1780367200000,2881.06,2883.94,2878.05,2881.06,213.97
1780368100000,2877.61,2880.49,2874.71,2877.61,298.85
1780369000000,2884.01,2886.89,2879.05,2884.01,168.88
1780369900000,2875.65,2879.34,2867.13,2875.65,227.43
1780370800000,2861.21,2864.07,2857.88,2861.21,372.6
1780371700000,2874.77,2880.63,2867.43,2874.77,377.76
1780372600000,2886.43,2889.31,2882.12,2886.43,223.48
1780373500000,2908.57,2911.48,2905.66,2908.57,54.07
1780374400000,2894.93,2900.63,2891.99,2894.93,172.75
1780375300000,2907.72,2910.63,2904.72,2907.72,59.44
1780376200000,2910.73,2913.64,2907.82,2910.73,100.61
1780377100000,2908.48,2911.39,2905.57,2908.48,130.51
1780378000000,2890.64,2899.6,2887.75,2890.64,199.93
1780378900000,2898.62,2901.52,2895.1,2898.62,107.48
1780379800000,2895.49,2898.88,2891.32,2895.49,191.18
1780380700000,2896.53,2899.42,2884.74,2896.53,247.25
1780381600000,2891.09,2893.98,2888.2,2891.09,340.95
1780382500000,2884.36,2888.86,2879.38,2884.36,349.83
1780383400000,2860.83,2863.69,2857.96,2860.83,180.98
1780384300000,2840.96,2846.01,2837.95,2840.96,115.1
1780385200000,2822.77,2830.45,2819.95,2822.77,285.9
1780386100000,2791.85,2797.64,2788.83,2791.85,376.93
1780387000000,2791.64,2794.43,2788.85,2791.64,257.44
1780387900000,2798.4,2801.19,2795.6,2798.4,347.85
1780388800000,2817.9,2823.36,2814.31,2817.9,68.41
1780389700000,2812.47,2819.82,2809.66,2812.47,211.45
1780390600000,2826.74,2829.6,2822.97,2826.74,193.34
1780391500000,2832.42,2835.26,2828.44,2832.42,306.94
1780392400000,2811.72,2814.53,2808.91,2811.72,262.44
1780393300000,2813.71,2820.51,2810.9,2813.71,171.96
1780394200000,2796.7,2799.49,2793.9,2796.7,67.33
1780395100000,2787.06,2789.85,2783.17,2787.06,196.07
1780396000000,2812.11,2816.72,2808.68,2812.11,67.69
1780396900000,2824.91,2827.73,2822.08,2824.91,160.22
1780397800000,2815.09,2817.9,2812.27,2815.09,99.73
1780398700000,2801.96,2805.92,2796.77,2801.96,243.05
1780399600000,2779.39,2782.26,2776.61,2779.39,89.1
1780400500000,2773.1,2775.88,2770.33,2773.1,317.06
1780401400000,2759.24,2762.0,2755.48,2759.24,393.19
1780402300000,2735.75,2740.62,2730.21,2735.75,152.56
1780403200000,2726.73,2729.45,2722.53,2726.73,100.46
1780404100000,2732.99,2735.72,2730.15,2732.99,92.09
1780405000000,2737.19,2740.3,2734.09,2737.19,238.35
1780405900000,2720.46,2723.22,2715.84,2720.46,50.93
1780406800000,2709.73,2712.44,2701.69,2709.73,201.03
1780407700000,2713.08,2720.68,2709.93,2713.08,353.08
1780408600000,2700.62,2703.32,2695.42,2700.62,219.66
1780409500000,2682.73,2685.41,2680.05,2682.73,249.3
1780410400000,2683.89,2686.57,2680.93,2683.89,342.76
1780411300000,2695.87,2698.57,2692.46,2695.87,126.17
1780412200000,2678.26,2682.52,2675.59,2678.26,72.44
1780413100000,2666.84,2669.51,2662.42,2666.84,224.92
1780414000000,2668.98,2673.69,2666.31,2668.98,164.07
1780414900000,2656.67,2660.83,2649.75,2656.67,156.31
1780415800000,2663.58,2666.24,2658.36,2663.58,106.5
1780416700000,2654.66,2657.31,2650.83,2654.66,274.31
1780417600000,2676.25,2678.93,2673.58,2676.25,367.6
